code,org_id,pinyin,zwjc,category,latest_announcement_url
688100,9900039047,wsxx,威胜信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688100&orgId=9900039047#latestAnnouncement
688101,9900026794,sdm,三达膜,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688101&orgId=9900026794#latestAnnouncement
688102,9900041727,srxc,斯瑞新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688102&orgId=9900041727#latestAnnouncement
688103,9900035534,glgf,国力股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688103&orgId=9900035534#latestAnnouncement
688105,9900046657,nwz,诺唯赞,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688105&orgId=9900046657#latestAnnouncement
688106,9900023702,jhqt,金宏气体,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688106&orgId=9900023702#latestAnnouncement
688107,9900048391,alkj,安路科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688107&orgId=9900048391#latestAnnouncement
688108,9900038990,snyl,赛诺医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688108&orgId=9900038990#latestAnnouncement
688109,gfbj0836188,pmkj,品茗科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688109&orgId=gfbj0836188#latestAnnouncement
688110,nssc1000767,dxgf,东芯股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688110&orgId=nssc1000767#latestAnnouncement
688111,9900035303,jsbg,金山办公,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688111&orgId=9900035303#latestAnnouncement
688112,nssc1000555,dykj,鼎阳科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688112&orgId=nssc1000555#latestAnnouncement
688113,nssc1000186,lckj,联测科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688113&orgId=nssc1000186#latestAnnouncement
688114,9900046518,hdzz,华大智造,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688114&orgId=9900046518#latestAnnouncement
688115,9900047403,slj,思林杰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688115&orgId=9900047403#latestAnnouncement
688116,9900038935,tnkj,天奈科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688116&orgId=9900038935#latestAnnouncement
688117,9900041828,snsw,圣诺生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688117&orgId=9900041828#latestAnnouncement
688118,9900023069,pyxx,普元信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688118&orgId=9900023069#latestAnnouncement
688119,9900046765,zgln,中钢洛耐,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688119&orgId=9900046765#latestAnnouncement
688120,9900044315,hhqk,华海清科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688120&orgId=9900044315#latestAnnouncement
688121,9900041733,zrgf,卓然股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688121&orgId=9900041733#latestAnnouncement
688122,9900026771,xbcd,西部超导,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688122&orgId=9900026771#latestAnnouncement
688123,9900039009,jcgf,聚辰股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688123&orgId=9900039009#latestAnnouncement
688125,9900047318,adzn,安达智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688125&orgId=9900047318#latestAnnouncement
688126,9900039304,hgcy,沪硅产业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688126&orgId=9900039304#latestAnnouncement
688127,gfbj0836383,ltgx,蓝特光学,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688127&orgId=gfbj0836383#latestAnnouncement
688128,GD087820,zgdy,中国电研,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688128&orgId=GD087820#latestAnnouncement
688129,nssc1000433,dljs,东来技术,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688129&orgId=nssc1000433#latestAnnouncement
688130,9900048061,jhw,晶华微,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688130&orgId=9900048061#latestAnnouncement
688131,gfbj0837278,hyyy,皓元医药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688131&orgId=gfbj0837278#latestAnnouncement
688132,9900041778,byjs,邦彦技术,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688132&orgId=9900041778#latestAnnouncement
688133,gfbj0835124,ttkj,泰坦科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688133&orgId=gfbj0835124#latestAnnouncement
688135,gfbj0833474,lyxp,利扬芯片,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688135&orgId=gfbj0833474#latestAnnouncement
688136,nssc1000087,kxzy,科兴制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688136&orgId=nssc1000087#latestAnnouncement
688137,9900052713,jadb,近岸蛋白,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688137&orgId=9900052713#latestAnnouncement
688138,9900031655,qygd,清溢光电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688138&orgId=9900031655#latestAnnouncement
688139,9900039010,hesw,海尔生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688139&orgId=9900039010#latestAnnouncement
688141,9900052528,jht,杰华特,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688141&orgId=9900052528#latestAnnouncement
688143,9900052407,cyt,长盈通,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688143&orgId=9900052407#latestAnnouncement
688146,9900056077,zctq,中船特气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688146&orgId=9900056077#latestAnnouncement
688147,nssc1000585,wdnm,微导纳米,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688147&orgId=nssc1000585#latestAnnouncement
688148,gfbj0839247,fygf,芳源股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688148&orgId=gfbj0839247#latestAnnouncement
688150,gfbj0835249,ltgd,莱特光电,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688150&orgId=gfbj0835249#latestAnnouncement
688151,9900047919,hqkj,华强科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688151&orgId=9900047919#latestAnnouncement
688152,9900048785,qlxa,麒麟信安,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688152&orgId=9900048785#latestAnnouncement
688153,gfbj0834550,wjcx,唯捷创芯,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688153&orgId=gfbj0834550#latestAnnouncement
688155,9900042938,xhjs,先惠技术,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688155&orgId=9900042938#latestAnnouncement
688156,gfbj0833601,ldhj,路德环境,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688156&orgId=gfbj0833601#latestAnnouncement
688157,9900041580,sjgf,松井股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688157&orgId=9900041580#latestAnnouncement
688158,9900039004,ykd,优刻得,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688158&orgId=9900039004#latestAnnouncement
688159,gfbj0835770,yfkj,有方科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688159&orgId=gfbj0835770#latestAnnouncement
688160,9900032778,bkgf,步科股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688160&orgId=9900032778#latestAnnouncement
688161,nssc1000274,wggk,威高骨科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688161&orgId=nssc1000274#latestAnnouncement
688162,9900047935,jykj,巨一科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688162&orgId=9900047935#latestAnnouncement
688163,gfbj0835716,slsw,赛伦生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688163&orgId=gfbj0835716#latestAnnouncement
688165,9900039655,aft,埃夫特,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688165&orgId=9900039655#latestAnnouncement
688166,9900039105,bryy,博瑞医药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688166&orgId=9900039105#latestAnnouncement
688167,gfbj0835243,jgkj,炬光科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688167&orgId=gfbj0835243#latestAnnouncement
688168,gfbj0839570,abt,安博通,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688168&orgId=gfbj0839570#latestAnnouncement
688169,9900039123,stkj,石头科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688169&orgId=9900039123#latestAnnouncement
688170,9900031473,dljg,德龙激光,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688170&orgId=9900031473#latestAnnouncement
688171,nssc1000503,wdxx,纬德信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688171&orgId=nssc1000503#latestAnnouncement
688172,9900053758,ydw,燕东微,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688172&orgId=9900053758#latestAnnouncement
688173,9900048175,xdw,希荻微,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688173&orgId=9900048175#latestAnnouncement
688175,9900046848,glxx,高凌信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688175&orgId=9900046848#latestAnnouncement
688176,9900048081,yhyy,亚虹医药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688176&orgId=9900048081#latestAnnouncement
688177,9900039904,bat,百奥泰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688177&orgId=9900039904#latestAnnouncement
688178,9900039218,wds,万德斯,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688178&orgId=9900039218#latestAnnouncement
688179,gfbj0830793,ald,阿拉丁,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688179&orgId=gfbj0830793#latestAnnouncement
688180,gfbj0833330,jssw,君实生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688180&orgId=gfbj0833330#latestAnnouncement
688181,gfbj0430581,bysk,八亿时空,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688181&orgId=gfbj0430581#latestAnnouncement
688182,nssc1000567,cqkj,灿勤科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688182&orgId=nssc1000567#latestAnnouncement
688183,nssc1000615,sydz,生益电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688183&orgId=nssc1000615#latestAnnouncement
688184,9900041894,pwgf,帕瓦股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688184&orgId=9900041894#latestAnnouncement
688185,9900038913,kxn,康希诺,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688185&orgId=9900038913#latestAnnouncement
688186,9900039136,gdtc,广大特材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688186&orgId=9900039136#latestAnnouncement
688187,gshk0003898,sddq,时代电气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688187&orgId=gshk0003898#latestAnnouncement
688188,9900039134,bcdz,柏楚电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688188&orgId=9900039134#latestAnnouncement
688189,9900039656,nxzy,南新制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688189&orgId=9900039656#latestAnnouncement
688190,9900041682,ylgf,云路股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688190&orgId=9900041682#latestAnnouncement
688191,gfbj0831681,zycx,智洋创新,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688191&orgId=gfbj0831681#latestAnnouncement
688192,9900046766,dzyy,迪哲医药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688192&orgId=9900046766#latestAnnouncement
688193,9900047411,rdsw,仁度生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688193&orgId=9900047411#latestAnnouncement
688195,nssc1000637,tjkj,腾景科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688195&orgId=nssc1000637#latestAnnouncement
688196,9900029007,zyxn,卓越新能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688196&orgId=9900029007#latestAnnouncement
688197,9900047638,sykg,首药控股,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688197&orgId=9900047638#latestAnnouncement
688198,9900039164,bryl,佰仁医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688198&orgId=9900039164#latestAnnouncement
688199,9900024207,jrxc,久日新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688199&orgId=9900024207#latestAnnouncement
688200,9900040164,hfck,华峰测控,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688200&orgId=9900040164#latestAnnouncement
688201,9900041393,xasj,信安世纪,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688201&orgId=9900041393#latestAnnouncement
688202,9900035560,mdx,美迪西,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688202&orgId=9900035560#latestAnnouncement
688203,9900048188,hzsc,海正生材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688203&orgId=9900048188#latestAnnouncement
688205,9900051420,dkl,德科立,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688205&orgId=9900051420#latestAnnouncement
688206,9900048370,gldz,概伦电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688206&orgId=9900048370#latestAnnouncement
688207,9900047656,glst,格灵深瞳,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688207&orgId=9900047656#latestAnnouncement
688208,9900031482,dtkj,道通科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688208&orgId=9900031482#latestAnnouncement
688209,9900048776,yjx,英集芯,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688209&orgId=9900048776#latestAnnouncement
688210,9900046542,tljm,统联精密,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688210&orgId=9900046542#latestAnnouncement
688211,nssc1000716,zkwz,中科微至,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688211&orgId=nssc1000716#latestAnnouncement
688212,9900047918,ahnj,澳华内镜,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688212&orgId=9900047918#latestAnnouncement
688213,9900048605,stw,思特威,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688213&orgId=9900048605#latestAnnouncement
688215,gfbj0832884,rszn,瑞晟智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688215&orgId=gfbj0832884#latestAnnouncement
688216,9900029867,qpkj,气派科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688216&orgId=9900029867#latestAnnouncement
688217,9900041746,rajy,睿昂基因,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688217&orgId=9900041746#latestAnnouncement
688218,gfbj0836084,jsbr,江苏北人,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688218&orgId=gfbj0836084#latestAnnouncement
688219,9900041353,htgf,会通股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688219&orgId=9900041353#latestAnnouncement
688220,9900046396,ajkj,翱捷科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688220&orgId=9900046396#latestAnnouncement
688221,fzqy1026860,qysw,前沿生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688221&orgId=fzqy1026860#latestAnnouncement
688222,9900039916,cdxd,成都先导,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688222&orgId=9900039916#latestAnnouncement
688223,9900017709,jkny,晶科能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688223&orgId=9900017709#latestAnnouncement
688225,9900047311,yxaq,亚信安全,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688225&orgId=9900047311#latestAnnouncement
688226,gfbj0836970,wtdq,威腾电气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688226&orgId=gfbj0836970#latestAnnouncement
688227,9900044736,pggf,品高股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688227&orgId=9900044736#latestAnnouncement
688228,gfbj0870863,kpy,开普云,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688228&orgId=gfbj0870863#latestAnnouncement
688229,9900034679,brsj,博睿数据,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688229&orgId=9900034679#latestAnnouncement
688230,nssc1000829,xdkj,芯导科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688230&orgId=nssc1000829#latestAnnouncement
688231,9900048065,ldgf,隆达股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688231&orgId=9900048065#latestAnnouncement
688232,nssc1000623,xdrj,新点软件,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688232&orgId=nssc1000623#latestAnnouncement
688233,9900039220,sggf,神工股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688233&orgId=9900039220#latestAnnouncement
688234,9900047650,tyxj,天岳先进,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688234&orgId=9900047650#latestAnnouncement
688235,9900037454,bjsz,百济神州,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688235&orgId=9900037454#latestAnnouncement
688236,9900024363,clyl,春立医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688236&orgId=9900024363#latestAnnouncement
688237,gfbj0839971,czhk,超卓航科,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688237&orgId=gfbj0839971#latestAnnouncement
688238,gfbj0839702,hysw,和元生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688238&orgId=gfbj0839702#latestAnnouncement
688239,gfbj0834635,hykj,航宇科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688239&orgId=gfbj0834635#latestAnnouncement
688244,9900032737,yxzc,永信至诚,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688244&orgId=9900032737#latestAnnouncement
688246,nssc1000020,jhmk,嘉和美康,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688246&orgId=nssc1000020#latestAnnouncement
688247,9900046770,xtyy,宣泰医药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688247&orgId=9900046770#latestAnnouncement
688248,9900048083,nwkj,南网科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688248&orgId=9900048083#latestAnnouncement
688249,9900048182,jhjc,晶合集成,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688249&orgId=9900048182#latestAnnouncement
688251,9900052695,jszn,井松智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688251&orgId=9900052695#latestAnnouncement
688252,9900049001,tdy,天德钰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688252&orgId=9900049001#latestAnnouncement
688253,9900048398,ynt,英诺特,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688253&orgId=9900048398#latestAnnouncement
688255,gfbj0835780,ked,凯尔达,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688255&orgId=gfbj0835780#latestAnnouncement
688256,nssc1000595,hwj,寒武纪,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688256&orgId=nssc1000595#latestAnnouncement
688257,gfbj0834859,xrgf,新锐股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688257&orgId=gfbj0834859#latestAnnouncement
688258,9900039137,zyxx,卓易信息,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688258&orgId=9900039137#latestAnnouncement
688259,9900046651,cykj,创耀科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688259&orgId=9900046651#latestAnnouncement
688260,nssc1000568,yzkj,昀冢科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688260&orgId=nssc1000568#latestAnnouncement
688261,9900048069,dwbd,东微半导,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688261&orgId=9900048069#latestAnnouncement
688262,9900041592,gxkj,国芯科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688262&orgId=9900041592#latestAnnouncement
688265,gfbj0839728,nmsw,南模生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688265&orgId=gfbj0839728#latestAnnouncement
688266,9900039488,zjzy,泽璟制药,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688266&orgId=9900039488#latestAnnouncement
688267,gfbj0836546,zcm,中触媒,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688267&orgId=gfbj0836546#latestAnnouncement
688268,gfbj0870865,htqt,华特气体,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688268&orgId=gfbj0870865#latestAnnouncement
688269,gfbj0834893,klxc,凯立新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688269&orgId=gfbj0834893#latestAnnouncement
688270,9900052539,zlkj,臻镭科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688270&orgId=9900052539#latestAnnouncement
688271,9900048090,lyyl,联影医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688271&orgId=9900048090#latestAnnouncement
688272,9900046529,stfj,*ST富吉,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688272&orgId=9900046529#latestAnnouncement
688273,9900047239,mld,麦澜德,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688273&orgId=9900047239#latestAnnouncement
688275,9900052406,wrxn,万润新能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688275&orgId=9900052406#latestAnnouncement
688276,nssc1000784,bksw,百克生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688276&orgId=nssc1000784#latestAnnouncement
688277,gfbj0834360,tzh,天智航,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688277&orgId=gfbj0834360#latestAnnouncement
688278,9900038966,tbsw,特宝生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688278&orgId=9900038966#latestAnnouncement
688279,9900046501,ftkj,峰岹科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688279&orgId=9900046501#latestAnnouncement
688280,nssc1000348,jjdd,精进电动,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688280&orgId=nssc1000348#latestAnnouncement
688281,9900051575,hqkj,华秦科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688281&orgId=9900051575#latestAnnouncement
688282,nssc1000849,lgdh,理工导航,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688282&orgId=nssc1000849#latestAnnouncement
688283,gfbj0838580,khsw,坤恒顺维,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688283&orgId=gfbj0838580#latestAnnouncement
688285,gfbj0873023,gtdq,高铁电气,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688285&orgId=gfbj0873023#latestAnnouncement
688286,gfbj0836736,mxgf,敏芯股份,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688286&orgId=gfbj0836736#latestAnnouncement
688287,gfbj0832317,gdfw,观典防务,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688287&orgId=gfbj0832317#latestAnnouncement
688288,9900038986,hqwl,鸿泉物联,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688288&orgId=9900038986#latestAnnouncement
688289,nssc1000305,sxsw,圣湘生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688289&orgId=nssc1000305#latestAnnouncement
688290,9900048388,jyzn,景业智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688290&orgId=9900048388#latestAnnouncement
688291,gfbj0839562,jcz,金橙子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688291&orgId=gfbj0839562#latestAnnouncement
688292,gfbj0833175,hhsd,浩瀚深度,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688292&orgId=gfbj0833175#latestAnnouncement
688293,9900048799,apm,奥浦迈,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688293&orgId=9900048799#latestAnnouncement
688295,9900051393,zfsy,中复神鹰,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688295&orgId=9900051393#latestAnnouncement
688296,gfbj0831762,hdkj,和达科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688296&orgId=gfbj0831762#latestAnnouncement
688297,9900048646,zwrj,中无人机,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688297&orgId=9900048646#latestAnnouncement
688298,9900039348,dfsw,东方生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688298&orgId=9900039348#latestAnnouncement
688299,gfbj0839162,cykj,长阳科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688299&orgId=gfbj0839162#latestAnnouncement
688300,gfbj0831647,lrxc,联瑞新材,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688300&orgId=gfbj0831647#latestAnnouncement
688301,9900037040,yrkj,奕瑞科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688301&orgId=9900037040#latestAnnouncement
688302,9900047618,hcyy,海创药业,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688302&orgId=9900047618#latestAnnouncement
688303,gfbj0837316,dqny,大全能源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688303&orgId=gfbj0837316#latestAnnouncement
688305,nssc1000529,kdsk,科德数控,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688305&orgId=nssc1000529#latestAnnouncement
688306,nssc1000543,jpzn,均普智能,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688306&orgId=nssc1000543#latestAnnouncement
688307,9900048080,zrgx,中润光学,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688307&orgId=9900048080#latestAnnouncement
688308,9900041574,oky,欧科亿,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688308&orgId=9900041574#latestAnnouncement
688309,gfbj0837414,hyhb,恒誉环保,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688309&orgId=gfbj0837414#latestAnnouncement
688310,gfbj0833990,mdyl,迈得医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688310&orgId=gfbj0833990#latestAnnouncement
688311,9900041819,msdz,盟升电子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688311&orgId=9900041819#latestAnnouncement
688312,9900041798,ymkj,燕麦科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688312&orgId=9900041798#latestAnnouncement
688313,9900041526,sjgz,仕佳光子,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688313&orgId=9900041526#latestAnnouncement
688314,9900044536,ktyl,康拓医疗,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688314&orgId=9900044536#latestAnnouncement
688315,9900038309,nhzy,诺禾致源,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688315&orgId=9900038309#latestAnnouncement
688316,nssc1000259,qykj,青云科技,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688316&orgId=nssc1000259#latestAnnouncement
688317,gfbj0834839,zjsw,之江生物,A股,http://www.cninfo.com.cn/new/disclosure/stock?stockCode=688317&orgId=gfbj0834839#latestAnnouncement
